assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
47204252,60628,Oreochromis jipe,ANIMALIA,CHORDATA,CICHLIFORMES,ACTINOPTERYGII,CICHLIDAE,Oreochromis,jipe,,,,"(Lowe, 1955)",Endangered,"B1ab(i,ii,iii)",3.1,Decreasing,"Global, Eastern Africa & Pan-Africa"
47204596,60632,Oreochromis karomo,ANIMALIA,CHORDATA,CICHLIFORMES,ACTINOPTERYGII,CICHLIDAE,Oreochromis,karomo,,,,"(Poll, 1948)",Endangered,"B1ab(iii,v)",3.1,Decreasing,"Global, Eastern Africa & Pan-Africa"
47204670,60634,Oreochromis hunteri,ANIMALIA,CHORDATA,CICHLIFORMES,ACTINOPTERYGII,CICHLIDAE,Oreochromis,hunteri,,,,"Günther, 1889",Critically Endangered,"B1ab(i,iii)",3.1,Decreasing,"Global, Eastern Africa & Pan-Africa"
47206105,60652,Petrochromis polyodon,ANIMALIA,CHORDATA,CICHLIFORMES,ACTINOPTERYGII,CICHLIDAE,Petrochromis,polyodon,,,,"Boulenger, 1898",Endangered,A2d,3.1,Unknown,"Global, Eastern Africa & Pan-Africa"
47208651,60679,Pseudosimochromis margaretae,ANIMALIA,CHORDATA,CICHLIFORMES,ACTINOPTERYGII,CICHLIDAE,Pseudosimochromis,margaretae,,,,"(Axelrod &amp; Harrison, 1978)",Critically Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,"Global, Eastern Africa & Pan-Africa"
47210409,60704,Tropheus duboisi,ANIMALIA,CHORDATA,CICHLIFORMES,ACTINOPTERYGII,CICHLIDAE,Tropheus,duboisi,,,,"Marlier, 1959",Endangered,B2ab(iii),3.1,Decreasing,"Global, Eastern Africa & Pan-Africa"
47210572,82344160,Tropheus annectens,ANIMALIA,CHORDATA,CICHLIFORMES,ACTINOPTERYGII,CICHLIDAE,Tropheus,annectens,,,,"Boulenger, 1900",Endangered,B2ab(iii),3.1,Unknown,"Global, Eastern Africa & Pan-Africa"
47211264,60716,Xenotilapia burtoni,ANIMALIA,CHORDATA,CICHLIFORMES,ACTINOPTERYGII,CICHLIDAE,Xenotilapia,burtoni,,,,"Poll, 1951",Endangered,B1ab(iii),3.1,Unknown,"Global, Eastern Africa & Pan-Africa"
47217344,60833,Lates angustifrons,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LATIDAE,Lates,angustifrons,,,,"Boulenger, 1906",Endangered,A3d,3.1,Decreasing,"Global, Eastern Africa & Pan-Africa"
47217557,60836,Lates mariae,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LATIDAE,Lates,mariae,,,,"Steindachner,1909",Critically Endangered,A2d,3.1,Decreasing,"Global, Eastern Africa & Pan-Africa"
47217642,60837,Lates microlepis,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LATIDAE,Lates,microlepis,,,,"Boulenger, 1898",Critically Endangered,A2d,3.1,Decreasing,"Global, Eastern Africa & Pan-Africa"
47229648,61030,Copadichromis nkatae,ANIMALIA,CHORDATA,CICHLIFORMES,ACTINOPTERYGII,CICHLIDAE,Copadichromis,nkatae,,,,"(Iles, 1960)",Critically Endangered,B2ab(v),3.1,Unknown,"Global, Eastern Africa & Pan-Africa"
47240724,61221,Nothobranchius steinforti,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,NOTHOBRANCHIIDAE,Nothobranchius,steinforti,,,,"Wildekamp, 1977",Critically Endangered,"B2ab(iii,iv)",3.1,Unknown,"Global, Eastern Africa & Pan-Africa"
47241242,61232,Labeobarbus platystomus,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Labeobarbus,platystomus,,,,"(Pappenheim, 1914)",Critically Endangered,B1ab(iii),3.1,Unknown,"Global, Eastern Africa & Pan-Africa"
47242786,61268,Nothobranchius albimarginatus,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,NOTHOBRANCHIIDAE,Nothobranchius,albimarginatus,,,,"Watters, Wildekamp &amp; Cooper, 1998",Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,"Global, Eastern Africa & Pan-Africa"
47243265,61276,Oreochromis lidole,ANIMALIA,CHORDATA,CICHLIFORMES,ACTINOPTERYGII,CICHLIDAE,Oreochromis,lidole,,,,"(Trewavas, 1941)",Critically Endangered,A2d,3.1,Decreasing,"Global, Eastern Africa & Pan-Africa"
47243356,167664496,Neobola fluviatilis,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,DANIONIDAE,Neobola,fluviatilis,,,,(Whitehead 1962),Critically Endangered,B2ab(iii),3.1,Decreasing,Global
47243542,61284,Nothobranchius guentheri,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,NOTHOBRANCHIIDAE,Nothobranchius,guentheri,,,,"(Pfeffer, 1893)",Endangered,"B1ab(iii,iv)+2ab(iii,iv)",3.1,Decreasing,"Global, Eastern Africa & Pan-Africa"
47243647,61286,Nothobranchius fuscotaeniatus,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,NOTHOBRANCHIIDAE,Nothobranchius,fuscotaeniatus,,,,"Seegers, 1997",Critically Endangered,B2ab(iii),3.1,Unknown,"Global, Eastern Africa & Pan-Africa"
47258981,47251998,Gnorimus baborensis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,CETONIIDAE,Gnorimus,baborensis,,,,"Bedel, 1919",Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global & Mediterranean
47350476,47262555,Ampedus rifensis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,ELATERIDAE,Ampedus,rifensis,,,,"Platia, 2008",Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global & Mediterranean
47461836,47149690,Hypoplectrus castroaguirrei,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,SERRANIDAE,Hypoplectrus,castroaguirrei,,,,"Del Moral Flores, Tello-Musi &amp; Martínez-Pérez, 2012",Endangered,"B1ab(i,ii,iii)+2ab(i,ii,iii)",3.1,Unknown,"Global, Caribbean & Gulf of Mexico"
47583723,67009871,Brookesia minima,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,CHAMAELEONIDAE,Brookesia,minima,,,,"Boettger, 1893",Endangered,B1ab(iii),3.1,Decreasing,Global
47583890,42687277,Brookesia tristis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,CHAMAELEONIDAE,Brookesia,tristis,,,,"Glaw, Köhler, Townsend &amp; Vences, 2012",Endangered,B1ab(iii),3.1,Decreasing,Global
47633417,176317,Trioceros laterispinis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,CHAMAELEONIDAE,Trioceros,laterispinis,,,,"(Loveridge, 1932)",Endangered,B1ab(iii),3.1,Decreasing,Global
47652913,176323,Rhampholeon spinosus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,CHAMAELEONIDAE,Rhampholeon,spinosus,,,,"(Matschie, 1892)",Endangered,"B1ab(ii,iii)",3.1,Decreasing,Global
47688735,47261215,Opilo orocastaneus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,CLERIDAE,Opilo,orocastaneus,,,,"Zappi &amp; Pantaleoni, 2010",Endangered,"B2ab(ii,iii)",3.1,Unknown,"Global, Europe & Mediterranean"
47691032,47266720,Pycnomerus italicus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,ZOPHERIDAE,Pycnomerus,italicus,,,,"Ganglbauer, 1899",Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,"Global, Europe & Mediterranean"
47691149,47266875,Tarphius besucheti,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,ZOPHERIDAE,Tarphius,besucheti,,,,"Español, 1961",Endangered,"B2ab(ii,iii)",3.1,Unknown,"Global, Europe & Mediterranean"
47691390,47691366,Ephippiger camillae,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Ephippiger,camillae,,,,"Fontana &amp; Massa, 2000",Critically Endangered,B1ab(v)+2ab(v),3.1,Decreasing,"Global, Europe & Mediterranean"
47691701,47261798,Cucujus tulliae,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,CUCUJIDAE,Cucujus,tulliae,,,,"Bonacci et al., 2012",Endangered,"B2ab(ii,iii)",3.1,Unknown,"Global, Europe & Mediterranean"
47691866,47691854,Ephippiger ruffoi,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Ephippiger,ruffoi,,,,"Galvagni, 1955",Endangered,"B2ab(iii,iv,v)",3.1,Decreasing,"Global, Europe & Mediterranean"
47692213,47692210,Ephippiger zelleri,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Ephippiger,zelleri,,,,"(Fischer, 1853)",Endangered,"B2ab(ii,iii,iv,v)",3.1,Decreasing,"Global, Europe & Mediterranean"
47693856,47173811,Callidium libani,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,CERAMBYCIDAE,Callidium,libani,,,,"Sama &amp; Rapuzzi, 2002",Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global & Mediterranean
47694747,47245823,Molorchus tenuitarsis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,CERAMBYCIDAE,Molorchus,tenuitarsis,,,,"Holzschuh, 1981",Endangered,B2ab(iii),3.1,Unknown,Global & Mediterranean
47695024,47251685,Neomarius gandolphii,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,CERAMBYCIDAE,Neomarius,gandolphii,,,,"Fairmaire, 1872",Endangered,B2ab(iii),3.1,Unknown,Global & Mediterranean
47695079,47251794,Phymatodes gudenzii,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,CERAMBYCIDAE,Phymatodes,gudenzii,,,,"Sama, 1987",Endangered,B2ab(iii),3.1,Unknown,Global & Mediterranean
47695090,47251802,Phymatodes kasnaki,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,CERAMBYCIDAE,Phymatodes,kasnaki,,,,"Sama, 2011",Endangered,B2ab(iii),3.1,Unknown,Global & Mediterranean
47695266,47251834,Pseudomyrmecion ramalinum,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,CERAMBYCIDAE,Pseudomyrmecion,ramalinum,,,,"Bedel, 1885",Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global & Mediterranean
47695589,47251918,Semanotus algiricus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,CERAMBYCIDAE,Semanotus,algiricus,,,,"Pic, 1905",Endangered,"B2ab(iii,v)",3.1,Decreasing,Global & Mediterranean
47696405,47261957,Calicnemis latreillei,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,DYNASTIDAE,Calicnemis,latreillei,,,,"(Castelnau, 1832)",Endangered,"B2ab(iii,v)",3.1,Decreasing,Global & Mediterranean
47713628,15038481,Prionotropis rhodanica,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,PAMPHAGIDAE,Prionotropis,rhodanica,,,,"Uvarov, 1923",Critically Endangered,"B1ab(i,ii,iii,iv,v)c(iv)",3.1,Decreasing,"Global, Europe & Mediterranean"
47716067,47709755,Anonconotus apenninigenus,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Anonconotus,apenninigenus,,,,"(Targioni-Tozzetti, 1881)",Critically Endangered,"B1ab(iii,v)+2ab(iii,v)",3.1,Decreasing,"Global, Europe & Mediterranean"
47716077,47709779,Anonconotus sibyllinus,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Anonconotus,sibyllinus,,,,"Galvagni, 2002",Endangered,"B1ab(iii,iv,v)",3.1,Decreasing,"Global, Europe & Mediterranean"
47716297,47713126,Tessellana nigrosignata,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Tessellana,nigrosignata,,,,"(Costa, 1863)",Endangered,"B2ab(iii,v)",3.1,Decreasing,"Global, Europe & Mediterranean"
47716302,47713194,Tettigonia longispina,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Tettigonia,longispina,,,,"Ingrisch, 1983",Critically Endangered,"B1ab(iii,v)+2ab(iii,v)",3.1,Decreasing,"Global, Europe & Mediterranean"
47753736,5711,Cryptazeca elongata,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,COCHLICOPIDAE,Cryptazeca,elongata,,,,"Gómez, 1990",Critically Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global & Europe
47755621,47755615,Alsophylax tadjikiensis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,GEKKONIDAE,Alsophylax,tadjikiensis,,,,"Golubev, 1979",Critically Endangered,B1ab(iii),3.1,Unknown,Global
47755710,47755705,Phrynocephalus rossikowi,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,AGAMIDAE,Phrynocephalus,rossikowi,,,,"Nikolsky, 1898",Endangered,A2bc,3.1,Decreasing,Global
47759127,112716154,Capensibufo rosei,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Capensibufo,rosei,,,,"(Hewitt, 1926)",Critically Endangered,"B1ab(iii,iv)c(ii)+2ab(iii,iv)c(ii)",3.1,Unknown,Global
47981309,47956749,Lepidiolamprologus kamambae,ANIMALIA,CHORDATA,CICHLIFORMES,ACTINOPTERYGII,CICHLIDAE,Lepidiolamprologus,kamambae,,,,"Kullander, Karlsson &amp; Karlsson, 2012",Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
47993010,47992992,Lophuromys pseudosikapusi,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Lophuromys,pseudosikapusi,,,,"Lavrenchenko, W. Verheyen, E. Verheyen, Hulsemans &amp; Leirs, 2007",Endangered,"B1ab(i,iii)",3.1,Unknown,Global
48008228,48008221,Otomys cheesmani,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Otomys,cheesmani,,,,"Taylor, Lavrenchenko, Carleton, Verheyen, Bennett, Oosthuizen &amp; Maree, 2011",Critically Endangered,"B2ab(i,ii,iii)",3.1,Unknown,Global
48031440,47943474,Ahermodontus ambrosi,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Ahermodontus,ambrosi,,,,"Pardo Alcaide, 1936",Endangered,B2ab(iii),3.1,Unknown,Global & Mediterranean
48031845,47944270,Nimbus anyerae,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Nimbus,anyerae,,,,"(Ruiz, 1998)",Endangered,"B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)",3.1,Unknown,Global & Mediterranean
48032027,47945154,Heptaulacus gadetinus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Heptaulacus,gadetinus,,,,"Baraud, 1973",Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,"Global, Europe & Mediterranean"
48037446,40723,Typhaeus hiostius,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,GEOTRUPIDAE,Typhaeus,hiostius,,,,"Gene, 1836",Endangered,B2ab(iii),3.1,Decreasing,"Global, Europe & Mediterranean"
48037456,47415498,Ceratophyus martinezi,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,GEOTRUPIDAE,Ceratophyus,martinezi,,,,"Lauffer, 1909",Endangered,"B2ab(ii,iii)",3.1,Decreasing,Global & Europe
48037461,47415635,Ceratophyus rossii,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,GEOTRUPIDAE,Ceratophyus,rossii,,,,"Jekel, 1865",Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,"Global, Europe & Mediterranean"
48037476,47415784,Thorectes baraudi,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,GEOTRUPIDAE,Thorectes,baraudi,,,,"López-Colón, 1981",Endangered,"B2ab(ii,iii)",3.1,Decreasing,"Global, Europe & Mediterranean"
48037511,47417187,Typhaeus momus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,GEOTRUPIDAE,Typhaeus,momus,,,,"(Olivier, 1789)",Endangered,B2ab(iii),3.1,Decreasing,"Global, Europe & Mediterranean"
48037531,47941683,Thorectes balearicus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,GEOTRUPIDAE,Thorectes,balearicus,,,,"López-Colón, 1985",Endangered,"B1ab(ii,iii)+2ab(ii,iii)",3.1,Decreasing,"Global, Europe & Mediterranean"
48037536,47941785,Thorectes castillanus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,GEOTRUPIDAE,Thorectes,castillanus,,,,"(López-Colón, 1985)",Endangered,"B2ab(ii,iii)",3.1,Decreasing,"Global, Europe & Mediterranean"
48037541,47941793,Thorectes catalonicus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,GEOTRUPIDAE,Thorectes,catalonicus,,,,"López-Colón, 1991",Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,"Global, Europe & Mediterranean"
48037546,47941801,Thorectes chersinus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,GEOTRUPIDAE,Thorectes,chersinus,,,,"Delabie, 1954",Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global & Europe
48037551,47941809,Thorectes coiffaiti,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,GEOTRUPIDAE,Thorectes,coiffaiti,,,,"Baraud, 1969",Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global & Mediterranean
48037556,47941812,Thorectes coloni,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,GEOTRUPIDAE,Thorectes,coloni,,,,"Ruiz, 1998",Critically Endangered,B1ab(iii),3.1,Decreasing,Global & Mediterranean
48037561,47941814,Thorectes distinctus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,GEOTRUPIDAE,Thorectes,distinctus,,,,"Marseul, 1878",Endangered,"B2ab(ii,iii)",3.1,Decreasing,Global & Mediterranean
48037576,47941913,Thorectes hernandezi,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,GEOTRUPIDAE,Thorectes,hernandezi,,,,"(López-Colón, 1988)",Endangered,B2ab(iii),3.1,Decreasing,"Global, Europe & Mediterranean"
48037581,47941916,Thorectes hispanus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,GEOTRUPIDAE,Thorectes,hispanus,,,,"(Reitter, 1892)",Endangered,"B2ab(i,ii,iii)",3.1,Decreasing,"Global, Europe & Mediterranean"
48037611,47942018,Thorectes orocantabricus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,GEOTRUPIDAE,Thorectes,orocantabricus,,,,"Verdú &amp; Galante, 2000",Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global & Europe
48037616,47942020,Thorectes punctatissimus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,GEOTRUPIDAE,Thorectes,punctatissimus,,,,"(Chevrolat, 1840)",Endangered,B2ab(iii),3.1,Decreasing,Global & Europe
48037621,47942022,Thorectes punctatolineatus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,GEOTRUPIDAE,Thorectes,punctatolineatus,,,,"François, 1904",Endangered,"B2ab(ii,iii,iv,v)",3.1,Decreasing,"Global, Europe & Mediterranean"
48037626,47942049,Thorectes puncticollis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,GEOTRUPIDAE,Thorectes,puncticollis,,,,"Lucas, 1845",Endangered,B2ab(iii),3.1,Decreasing,Global
48037636,47942053,Thorectes sardous,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,GEOTRUPIDAE,Thorectes,sardous,,,,"(Erichson, 1847)",Endangered,B2ab(iii),3.1,Decreasing,"Global, Europe & Mediterranean"
48037646,47942057,Thorectes variolipennis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,GEOTRUPIDAE,Thorectes,variolipennis,,,,"Marseul, 1876",Endangered,"B2ab(iii,iv)",3.1,Unknown,Global & Mediterranean
48100376,48100370,Theloderma nebulosum,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RHACOPHORIDAE,Theloderma,nebulosum,,,,"Rowley, Le, Hoang, Dau &amp; Cao, 2011",Endangered,B1ab(iii),3.1,Decreasing,Global
48100482,48100463,Theloderma palliatum,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RHACOPHORIDAE,Theloderma,palliatum,,,,"Rowley, Le, Hoang, Dau &amp; Cao, 2011",Endangered,B1ab(iii),3.1,Decreasing,Global
48101433,48101417,Odorrana yentuensis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RANIDAE,Odorrana,yentuensis,,,,"Tran, Orlov &amp; Nguyen, 2008",Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
48101799,48101780,Megophrys damrei,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MEGOPHRYIDAE,Megophrys,damrei,,,,"Mahony, 2011",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
48101841,48101834,Megophrys takensis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MEGOPHRYIDAE,Megophrys,takensis,,,,"(Mahony, 2011)",Endangered,B1ab(iii),3.1,Decreasing,Global
48197610,54604,Peltophryne cataulaciceps,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Peltophryne,cataulaciceps,,,,"(Schwartz, 1959)",Endangered,B2ab(iii),3.1,Decreasing,Global
48280288,48280279,Euspondylus monsfumus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,GYMNOPHTHALMIDAE,Euspondylus,monsfumus,,,,"Mijares-Urrutia, Señaris &amp; Arends 2001",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
48283566,48283564,Oreosaurus cephalolineatus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,GYMNOPHTHALMIDAE,Oreosaurus,cephalolineatus,,,,"(Garcia-Perez &amp; Yustiz, 1995)",Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
48311626,59447,Echinotriton chinhaiensis,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,SALAMANDRIDAE,Echinotriton,chinhaiensis,,,,"(Chang, 1932)",Critically Endangered,C2a(ii),3.1,Decreasing,Global
48386150,48342221,Entomacrodus solus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,BLENNIIDAE,Entomacrodus,solus,,,,"Williams &amp; Bogorodsky, 2010",Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
48438418,179010104,Andrias davidianus,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,CRYPTOBRANCHIDAE,Andrias,davidianus,,,,"(Blanchard, 1871)",Critically Endangered,A2acde,3.1,Decreasing,Global
48442655,48442648,Liolaemus insolitus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LIOLAEMIDAE,Liolaemus,insolitus,,,,"Cei, 1982",Endangered,"B1ab(iii,iv)",3.1,Decreasing,Global
48442730,48442719,Phyllodactylus angustidigitus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,PHYLLODACTYLIDAE,Phyllodactylus,angustidigitus,,,,"Dixon &amp; Huey, 1970",Endangered,B1ab(iii),3.1,Decreasing,Global
48442740,48442737,Phyllodactylus delsolari,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,PHYLLODACTYLIDAE,Phyllodactylus,delsolari,,,,"Venegas, Townsend, Koch &amp; Böhme, 2008",Endangered,B1ab(iii),3.1,Stable,Global
48442784,48442779,Phyllodactylus johnwrighti,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,PHYLLODACTYLIDAE,Phyllodactylus,johnwrighti,,,,"Dixon &amp; Huey, 1970",Endangered,B1ab(iii),3.1,Unknown,Global
48442982,48442971,Phyllodactylus sentosus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,PHYLLODACTYLIDAE,Phyllodactylus,sentosus,,,,"Dixon &amp; Huey, 1970",Critically Endangered,"B2ab(ii,iii,iv,v)",3.1,Decreasing,Global
48442991,48442988,Phyllodactylus thompsoni,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,PHYLLODACTYLIDAE,Phyllodactylus,thompsoni,,,,"Venegas, Townsend, Koch &amp; Böhme, 2008",Endangered,B1ab(iii),3.1,Stable,Global
48617165,48617147,Stenocercus modestus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,TROPIDURIDAE,Stenocercus,modestus,,,,"(Tschudi, 1845)",Endangered,B1ab(iii),3.1,Decreasing,Global
48704427,57451,Mantella viridis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MANTELLIDAE,Mantella,viridis,,,,"Pintak &amp; Böhme, 1988",Endangered,B1ab(iii),3.1,Decreasing,Global
48886614,48886608,Minervarya sengupti,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,DICROGLOSSIDAE,Minervarya,sengupti,,,,"(Purkayastha &amp; Matsui, 2012)",Endangered,B1ab(iii),3.1,Decreasing,Global
48891104,48891023,Lycodon carinatus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,COLUBRIDAE,Lycodon,carinatus,,,,"(Kuhl, 1820)",Endangered,B1ab(iii),3.1,Decreasing,Global
48899453,48874314,Nyctibatrachus deveni,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,NYCTIBATRACHIDAE,Nyctibatrachus,deveni,,,,"Biju, Van Bocxlaer, Mahony, Dinesh, Radhakrishnan, Zachariah, Giri &amp; Bossuyt, 2011",Endangered,B1ab(iii),3.1,Decreasing,Global
49023733,49023693,Graecoanatolica dinarica,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,HYDROBIIDAE,Graecoanatolica,dinarica,,,,"Kebpaçi, Koca &amp; Yilidrim, 2012",Endangered,"B1ab(ii,iii)+2ab(ii,iii)",3.1,Unknown,Global & Mediterranean
49030821,135861,Peltophryne florentinoi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Peltophryne,florentinoi,,,,"(Moreno &amp; Rivalta, 2007)",Endangered,B1ab(iii),3.1,Stable,Global
49226925,46104933,Cynoscion regalis,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,SCIAENIDAE,Cynoscion,regalis,,,,"(Bloch & Schneider, 1801)",Endangered,A2b,3.1,Decreasing,Global
49234015,49145403,Argyrosomus japonicus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,SCIAENIDAE,Argyrosomus,japonicus,,,,"(Temminck & Schlegel, 1843)",Endangered,A2bd,3.1,Decreasing,Global
49239394,49182559,Larimichthys crocea,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,SCIAENIDAE,Larimichthys,crocea,,,,"(Richardson, 1846)",Critically Endangered,A2bd,3.1,Decreasing,Global
49239702,49145628,Argyrosomus thorpei,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,SCIAENIDAE,Argyrosomus,thorpei,,,,"Smith, 1977",Endangered,A2bd,3.1,Decreasing,Global
49254885,49254302,Rhionaeschna condor,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,AESHNIDAE,Rhionaeschna,condor,,,,"(De Marmels, 2001)",Endangered,B2ab(iii),3.1,Unknown,Global
