internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
5749,Cryptochloris zyli,ANIMALIA,CHORDATA,MAMMALIA,AFROSORICIDA,CHRYSOCHLORIDAE,Cryptochloris,zyli,,,,,"Shortridge & Carter, 1938","Simonetta (1968) regarded this monotypic species as only subspecifically distinct from <em>Cryptochloris wintoni</em>. However, these taxa differ consistently in pelage colour and malleus morphology, indicating that they are not conspecific (Meester 1974).&#160;Recent (but still unpublished) phylogenetic analyses based on both morphological and genetic data support the allocation of these taxa to separate species, and justify synonymizing <em>Cryptochloris</em> as a subgenus of <em>Chrysochloris</em>, corroborating the close phylogenetic association of these taxa reported by Asher <em>et al</em>. (2010)."
5748,Cryptochloris wintoni,ANIMALIA,CHORDATA,MAMMALIA,AFROSORICIDA,CHRYSOCHLORIDAE,Cryptochloris,wintoni,,,,,"(Broom, 1907)","Some authors (e.g., Simonetta 1968) treated this taxon as only subspecifically distinct from <em>Cryptochloris zyli</em>, but these taxa differ consistently in pelage colour and malleus morphology, indicating that they are not conspecific (Meester 1974).&#160; Recent (but still unpublished) phylogenetic analyses based on both morphological and genetic data support the allocation of these taxa to separate species, and justify synonymizing <em>Cryptochloris</em> as a subgenus of <em>Chrysochloris</em>, corroborating the close phylogenetic association of these taxa reported by Asher <em>et al</em>. (2010).<br/><br/>This species is easily confused with Grant’s Golden Mole (<em>Eremitalpa granti</em>). A specimen in the Smithsonian Institution collected near Garies (181 km southeast of the type locality) is a misidentified <em>E. granti</em>. Conversely, several specimens of this taxon in the Swedish Museum of Natural History, Museum of Comparative Zoology (Harvard) and Natural History Museum (London) are incorrectly identified as <em>E. granti</em> (Asher and Avery 2010). Although externally similar to <em>E. granti</em>, radiographs make <em>Cryptochloris </em>easy to recognize based on malleus shape, vertebral count, and length of humeral medial epicondyle (Asher and Avery 2010)."
19705,Rhynchocyon chrysopygus,ANIMALIA,CHORDATA,MAMMALIA,MACROSCELIDEA,MACROSCELIDIDAE,Rhynchocyon,chrysopygus,,,,,"A. Günther, 1881","In the past the single family was included in the order Insectivora, but now the family is in the monophyletic order Macroscelidea and the newly created super-cohort Afrotheria. Currently, there are 19 living species recognized in four genera. The soft-furred sengis or elephant-shrews include three genera:&#160;<em>Petrodromus</em> is monospecific, <em>Macroscelides </em>contains three species, and&#160;<em>Elephantulus</em> contains 11 species. The four species of giant sengis belong to the genus <em>Rhynchocyon</em>. The common name ""sengi"" is being used in place of elephant-shrew by many biologists to try and disassociate the Macroscelidea from the true shrews (family Soricidae) in the order Soricomorpha. See the <a href=""http://www.afrotheria.net"">Afrotheria Specialist Group</a> web site and <a href=""http://www.sengis.org"">www.sengis.org</a> for additional information.<a style=""mso-comment-reference:FR_1;mso-comment-date: 20191014T1541""><br/></a><a style=""mso-comment-reference:FR_1;mso-comment-date: 20191014T1541"">Sengis</a><span class=""MsoCommentReference""><a class=""msocomanchor"" id=""_anchor_1"" href=""#_msocom_1"" name=""_msoanchor_1""></a>&#160;</span> or elephant-shrews (order Macroscelidea) are part of an ancient radiation of African mammals, the Afrotheria, which also includes elephants, sea cows, hyraxes, aardvark, golden moles and tenrecs (Springer et al. 1997; Stanhope et al. 1998). The single extant family in this order, Macroscelididae, includes 20 recognised species from two sub-families: the soft-furred sengis (Macroscelidinae) with 15 species within four genera (<em>Macroselides</em>, <em>Elephantulus</em>, <em>Petrosaltator</em> and <em>Petrodromus</em>), and the ‘giant’ sengis (Rhynchocyoninae) with a single genus (<em>Rhynchocyon</em>) and five species (Corbet and Hanks 1968; Rovero et al. 2008; Dumbacher 2016; Carlen et al. 2017)."
4828,Chrysospalax trevelyani,ANIMALIA,CHORDATA,MAMMALIA,AFROSORICIDA,CHRYSOCHLORIDAE,Chrysospalax,trevelyani,,,,,"(Günther, 1875)","Originally, <em>Chrysospalax</em> was created as a subgenus, with <em>Chrysochloris trevelyani</em> as type species (Poduschka 1980). Presently, no subspecies have been described."
16138,Parantechinus apicalis,ANIMALIA,CHORDATA,MAMMALIA,DASYUROMORPHIA,DASYURIDAE,Parantechinus,apicalis,,,,,"(Gray, 1842)",No subspecies are recognised.
6296,Dasyurus viverrinus,ANIMALIA,CHORDATA,MAMMALIA,DASYUROMORPHIA,DASYURIDAE,Dasyurus,viverrinus,,,,,"(Shaw, 1800)",
6295,Dasyurus hallucatus,ANIMALIA,CHORDATA,MAMMALIA,DASYUROMORPHIA,DASYURIDAE,Dasyurus,hallucatus,,,,,"Gould, 1842",
14222,Myrmecobius fasciatus,ANIMALIA,CHORDATA,MAMMALIA,DASYUROMORPHIA,MYRMECOBIIDAE,Myrmecobius,fasciatus,,,,,"Waterhouse, 1836","<p>No Subspecies are recognised. The Numbat is the sole member of the Family Myrmecobiidae. Two subspecies have been described: <em>Myrmecobius f. fasciatus</em> from south-western Australia <em>M. f. rufus</em> from central Australia, the latter, if valid, being extinct. As the former distribution was more or less continuous the subspecies are unlikely to be valid and&#160; <em>M. f. rufus was not </em>evaluated&#160; in the 2012 Action Plan for Australian mammals.</p>"
136218,Ailurops melanotis,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,PHALANGERIDAE,Ailurops,melanotis,,,,,"(O. Thomas, 1898)",
20639,Spilocuscus rufoniger,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,PHALANGERIDAE,Spilocuscus,rufoniger,,,,,"(Zimara, 1937)",
136443,Spilocuscus wilsoni,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,PHALANGERIDAE,Spilocuscus,wilsoni,,,,,"K.M. Helgen &amp; Flannery, 2004",
16858,Phalanger alexandrae,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,PHALANGERIDAE,Phalanger,alexandrae,,,,,"Flannery &amp; Boeadi, 1995",Recorded as <i>Phalanger</i> sp. in Flannery (1995). Previously considered to be conspecific with <i>P. ornatus</i>.
16851,Phalanger matanim,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,PHALANGERIDAE,Phalanger,matanim,,,,,"Flannery, 1987",
16846,Phalanger lullulae,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,PHALANGERIDAE,Phalanger,lullulae,,,,,"O. Thomas, 1896",
6794,Dorcopsis atrata,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,MACROPODIDAE,Dorcopsis,atrata,,,,,"Van Deusen, 1957",Generic synonym = <i>Dorcopsulus</i>.
16761,Petrogale concinna,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,MACROPODIDAE,Petrogale,concinna,,,,,"Gould, 1842","<p>Three subspecies have been described; however, their validity has not been tested by modern genetic methods:</p>    <p><em>P. c. concinna</em> is Critically Endangered (Possibly Extinct);</p>  <p><em>P. c. canescens</em> is Vulnerable;</p>  <p><em>P. c. monastria</em> is Vulnerable.</p>"
16752,Petrogale coenensis,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,MACROPODIDAE,Petrogale,coenensis,,,,,"Eldridge &amp; Close, 1992",
16747,Petrogale persephone,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,MACROPODIDAE,Petrogale,persephone,,,,,"Maynes, 1982",
6437,Dendrolagus mbaiso,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,MACROPODIDAE,Dendrolagus,mbaiso,,,,,"Flannery, Boeadi &amp; Szalay, 1995",
6435,Dendrolagus scottae,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,MACROPODIDAE,Dendrolagus,scottae,,,,,"Flannery &amp; Seri, 1990","This species was described and named by Tim Flannery in 1989. There are thought to be two subspecies: one in the Torricelli mountains, and a second at Mount Menawa to the west. The Mount Menawa specimens are substantially smaller than the Torricelli specimens (Flannery 1995). As yet, subspecies have not been formerly described.<br/><br/>At present there is too little information for separate conservation assessment of the two subspecies."
6433,Dendrolagus matschiei,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,MACROPODIDAE,Dendrolagus,matschiei,,,,,"Förster &amp; Rothschild, 1907","Consisdered by some (e.g. Groves 1982) to be synonymous with <i>D. deltae</i>, <i>D. spadix</i> and <i>D. goodfellowi</i>. Flannery (1995) says that <i>D. matschiei</i> is different in a number of ways, so should be kept separate.
<br>
<br>Australasian Monotreme & Marsupial Specialist Group regard <i>D. deltae</i> as a synonym of <i>D. matschei,</i> but recognised <i>D. spadix</i>, <i>D. goodfellowi</i> and <i>D. scottae</i> as valid species (John Seebeck in litt. 2002)."
136668,Dendrolagus mayri,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,MACROPODIDAE,Dendrolagus,mayri,,,,,"Rothschild &amp; Dollman, 1933","This species is usually considered a subspecies of <em>Dendrolagus dorianus</em> (e.g., Flannery 1995, Groves 2005), but we provisionally treat it as a separate species following Helgen (2007)."
136732,Dendrolagus notatus,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,MACROPODIDAE,Dendrolagus,notatus,,,,,"Matschie, 1916","This species is usually considered a subspecies of <i>Dendrolagus dorianus</i> (e.g., Flannery 1995, Groves 2005), but we provisionally treat it as a separate species following Helgen (2007)."
136696,Dendrolagus pulcherrimus,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,MACROPODIDAE,Dendrolagus,pulcherrimus,,,,,"Flannery, 1993","This species has often been considered to be a subspecies of <em>Dendrolagus goodfellowi</em>, but we follow Groves (2005) who treats it as a full species."
6429,Dendrolagus goodfellowi,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,MACROPODIDAE,Dendrolagus,goodfellowi,,,,,"Thomas, 1908",Recognised as a valid species by Australasian Monotreme & Marsupial Specialist Group (John Seebeck in litt. 2002).
136255,Thylogale lanata,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,MACROPODIDAE,Thylogale,lanata,,,,,"O. Thomas, 1922","<i>Thylogale lanatus</i> is sometimes considered to be a subspecies of <i>T. browni</i> (e.g., Flannery 1995). We follow Groves (2005) who provisionally treated it as a separate species."
21873,Thylogale calabyi,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,MACROPODIDAE,Thylogale,calabyi,,,,,"Flannery, 1992",
11343,Lasiorhinus krefftii,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,VOMBATIDAE,Lasiorhinus,krefftii,,,,,"(Owen, 1873)",Synonyms = <i>L. barnardi</i>; <i>L. gillespiei</i>.
16726,Petaurus abidi,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,PETAURIDAE,Petaurus,abidi,,,,,"Ziegler, 1981",
16727,Petaurus gracilis,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,PETAURIDAE,Petaurus,gracilis,,,,,"(de Vis, 1883)",
9564,Gymnobelideus leadbeateri,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,PETAURIDAE,Gymnobelideus,leadbeateri,,,,,"McCoy, 1867",
6224,Dactylopsila tatei,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,PETAURIDAE,Dactylopsila,tatei,,,,,"Laurie, 1952",
18107,Potorous gilbertii,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,POTOROIDAE,Potorous,gilbertii,,,,,"(Gould, 1841)","No subspecies are recognised. In the past, some authors considered Gilbert’s Potoroo to be a subspecies of the Long-nosed Potoroo <em>Potorous tridactylus</em>. Mitochondrial DNA sequencing has shown that it is a distinct species (Sinclair and Westerman 1997; Frankham <em>et al</em>. 2012) and more closely related to <em>P. tridactylus</em> than <em>P. longipes</em>."
18492,Pseudocheirus occidentalis,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,PSEUDOCHEIRIDAE,Pseudocheirus,occidentalis,,,,,"(Thomas, 1888)","<em></em><em>Pseudocheirus occidentalis</em> has been synonymised with the Common Ringtail Possum <em>P. peregrinus</em> of eastern Australia by some authors, (e.g. Ride 1970, Groves 2005), or proposed as a subspecies of <em>P. peregrinus</em>. However, its distinctiveness is widely accepted, despite no published analyses of comparative morphology or molecular profiles (Woinarski <em>et al</em>. 2014)"
23179,Zaglossus bruijnii,ANIMALIA,CHORDATA,MAMMALIA,MONOTREMATA,TACHYGLOSSIDAE,Zaglossus,bruijnii,,,,,"(Peters &amp; Doria, 1876)","This species is often listed as <em>Zaglossus bruijni</em>, but the correct spelling is <em>Z. bruijnii</em> (K. Helgen pers. comm. 2008). The distinctiveness of <em>Z. bruijnii </em>from <em>Z.&#160;bartoni </em>of the central portion of New Guinea is confirmed by unpublished genetic and morphological studies (K. Helgen per. comm. 2015)."
136322,Zaglossus attenboroughi,ANIMALIA,CHORDATA,MAMMALIA,MONOTREMATA,TACHYGLOSSIDAE,Zaglossus,attenboroughi,,,,,"Flannery &amp; Groves, 1998","The distinction of <em>Z. attenboroughi</em>&#160;from <em>Z.&#160;bartoni </em>of the central portion of New Guinea is not clearly supported by genetic analysis conducted to date (K. Helgen per. comm. 2015), but further work is underway to resolve this."
16710,Peroryctes broadbenti,ANIMALIA,CHORDATA,MAMMALIA,PERAMELEMORPHIA,PERAMELIDAE,Peroryctes,broadbenti,,,,,"(Ramsay, 1879)",Was under family Peroryctidae.
7017,Echymipera davidi,ANIMALIA,CHORDATA,MAMMALIA,PERAMELEMORPHIA,PERAMELIDAE,Echymipera,davidi,,,,,"Flannery, 1990",Was under family Peroryctidae.
19711,Rhynchomeles prattorum,ANIMALIA,CHORDATA,MAMMALIA,PERAMELEMORPHIA,PERAMELIDAE,Rhynchomeles,prattorum,,,,,"Thomas, 1920",Was under family Peroryctidae.
16573,Perameles fasciata,ANIMALIA,CHORDATA,MAMMALIA,PERAMELEMORPHIA,PERAMELIDAE,Perameles,fasciata,,,,,"J.E. Gray, 1841","Formerly considered a subspecies of <em>Perameles bougainville</em>, but recent taxonomic revision (Travouillon and Phillips 2018) indicated specific status was warranted."
136504,Pteropus aruensis,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,aruensis,,,,,"Peters, 1867","Often listed as a subspecies of <i>melanopogon</i> following Laurie and Hill (1954). Bergmans (2001) argued that <i>aruensis</i> should be considered distinct pending additional review of this complex. According to K. Helgen (pers. comm.) <i>P. aruensis</i> and <i>P. keyensis</i> are conspecific, but we retain <i>P. aruensis</i> here as a separate species pending resolution of this taxonomic confusion."
21982,Tomopeas ravus,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Tomopeas,ravus,,,,,"Miller, 1900",<em>Tomopeas</em> is a monotypic genus. There is uncertainty as to which genus this species belongs (Velazco pers. comm.).
10966,Kerivoula africana,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Kerivoula,africana,,,,,"Dobson, 1878",
19549,Rhinolophus maclaudi,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,maclaudi,,,,,"Pousargues, 1897",
136534,Styloctenium mindorensis,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Styloctenium,mindorensis,,,,,"Esselstyn, 2007",
136531,Pteropus ualanus,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,ualanus,,,,,"Peters, 1883","<em>Pteropus ualanus</em> was originally described as a distinct species (Peters  1883), an arrangement followed by Anderson (1912). The taxa was subsumed  as a subspecies of <em>P. mariannus</em> by Kuroda (1938) and treated as such  for a number of decades (e.g., Mickleburgh <em>et al.</em> 1992, Koopman  1993, Wiles 2005). Flannery (1995) was among the first to reclassify it  as a separate species, but did so without providing supporting evidence.  This treatment was provisionally followed by Simmons (2005). Recent  genetic analyses have confirmed that <em>P. ualanus</em> is distinct from <em>P.  mariannus</em> and other <em>Pteropus </em>(Almeida <em>et al.</em> 2014)."
19542,Rhinolophus guineensis,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,guineensis,,,,,"Eisentraut, 1960",
4321,Mops tomensis,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Mops,tomensis,,,,,"(Juste &amp; Ibáñez, 1993)",
19533,Rhinolophus cognatus,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,cognatus,,,,,"K. Andersen, 1906","This species belongs to <em>pusillus</em> species group (<span lang=""EN-US"">Srinivasulu and Srinivasulu 2012)."
136519,Notopteris neocaledonicus,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Notopteris,neocaledonicus,,,,,"Trouessart, 1908",
4420,Chalinolobus neocaledonicus,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Chalinolobus,neocaledonicus,,,,,"Revilliod, 1914","<i>Chalinolobus neocaledonicus</i> has been considered a synonym of <i>C. gouldii</i> by some authors (e.g., Tidemann 1986, Chruszcz and Barclay 2002), but we follow Simmons (2005) in provisionally treating it as a distinct species."
136420,Saccopteryx antioquensis,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Saccopteryx,antioquensis,,,,,"Muñoz &amp; Cuartas, 2001",
4425,Chalinolobus tuberculatus,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Chalinolobus,tuberculatus,,,,,"(Forster, 1844)","Earlier speculation that there were significant differences in genetic diversity among populations proved unfounded, and the low levels of genetic differentiation do not warrant separation of <em>Chalinolobus tuberculatus</em> into subspecies (Dool <em>et al.</em> 2016, O’Donnell <em>et al. </em>2016)."
136610,Pteronotus paraguanensis,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MORMOOPIDAE,Pteronotus,paraguanensis,,,,,"Linares &amp; Ojasti, 1974",There is uncertainty if this taxon should be recognized as a distinct species or rather treated as a subspecies of <i>P. parnellii</i>.
139,Acerodon jubatus,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Acerodon,jubatus,,,,,"(Eschscholtz, 1831)","This species includes the extinct populations on Panay (often referred to <i>Acerodon lucifer</i> Elliot, 1896, the Panay golden-crowned flying fox), following (Heaney <i>et al</i>. 1998). There is significant geographic variation in the species, and more studies are needed (L. Heaney pers. comm. 2006)."
19680,Rhogeessa genowaysi,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Rhogeessa,genowaysi,,,,,"Baker, 1984","Subgenus <i>Rhogeessa</i>. Apparently morphologically inseparable from <i>tumida</i>, but with distinctive karyotype."
19562,Rhinolophus rex,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,rex,,,,,"G.M. Allen, 1923","This species is possibly conspecific with <em>Rhinolophus paradoxolophus</em> (Corbet and Hill 1992). Zhang <em>et al.</em>  (2009) also referred that <em>R. paradoxolophus</em> may represents a subspecies  of <em>R. rex</em>. Until recently, phylogenies, genetic and phenotypic  divergence, and species delimitation analyses supported the revised  status of <em>R. paradoxolophus</em> as a subspecies of <em>R. rex</em> (Zhang <em>et al.</em> 2018)."
136587,Pteralopex flanneryi,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteralopex,flanneryi,,,,,"Helgen, 2005","Traditionally, a single species of <em>Pteralopex</em> was thought to occur in the Greater Bukida Islands: <em>Pteralopex anceps</em>. However, there are actually two species here: <em>P. anceps</em> is a yellow-bellied species that, unlike <em>P. flanneryi</em>, prefers upland habitats (Helgen 2005)."
14953,Nyctimene rabori,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Nyctimene,rabori,,,,,"Heaney &amp; Peterson, 1984",
15006,Nyctophilus howensis,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Nyctophilus,howensis,,,,,"McKean, 1975","McKean (1975) described the species from a single skull found in a  shallow cave, and provisionally placed it within the genus <em>Nyctophilus</em>.  While the generic assignment remains uncertain (Parnaby 2009, Jackson  and Groves 2015) the species status appears to be unchallenged."
4320,Mops solomonis,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Mops,solomonis,,,,,"(Troughton, 1931)","Often this species is included in <em>Chaerephon jobensis</em> (e.g., Felten 1964, Koopman 1993), but others treat it as a distinct species (e.g., Flannery 1995, Simmons 2005). The species was previously treated under <em>Tadarida </em>on the IUCN Red List. Parnaby<em> et al. </em>(2017) consider the taxonomic status of the species unresolved."
6773,Dobsonia chapmani,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Dobsonia,chapmani,,,,,"Rabor, 1952",
4665,Chiroderma improvisum,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Chiroderma,improvisum,,,,,"Baker &amp; Genoways, 1976",
136685,Pteropus rennelli,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,rennelli,,,,,"Troughton, 1929","The taxonomy of <em>Pteropus rennelli</em> in relation to <em>P. rayneri</em> and <em>P. cognatus</em> is in need of review.<br/> <br/><em>Pteropus rennelli</em> occurs 180 km from the nearest other island, such that if it is conspecific with either <em>P. rayneri</em> or <em>P. cognatus</em> it forms a discrete island population that is unlikely to have any current level of genetic connectivity with other populations (S. Hamilton pers. comm)."
12264,Lonchophylla dekeyseri,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Lonchophylla,dekeyseri,,,,,"Taddei, Vizotto &amp; Sazima, 1983",
12263,Lonchophylla bokermanni,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Lonchophylla,bokermanni,,,,,"Sazima, Vizotto &amp; Taddei , 1978",
12271,Lonchorhina fernandezi,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Lonchorhina,fernandezi,,,,,"Ochoa &amp; Ibanez, 1982",
136807,Nyctophilus nebulosus,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Nyctophilus,nebulosus,,,,,"Parnaby, 2002",
136824,Natalus jamaicensis,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,NATALIDAE,Natalus,jamaicensis,,,,,"Goodwin, 1959","Formerly included in <i>N. stramineus</i>, but clearly distinct from that species."
14097,Myonycteris brachycephala,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Myonycteris,brachycephala,,,,,"(Bocage, 1889)",
20958,Sturnira nana,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Sturnira,nana,,,,,"Gardner &amp; O'Neill, 1971",
14143,Myotis atacamensis,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Myotis,atacamensis,,,,,"(Lataste, 1892)","Listed as a subspecies of <em>Myotis</em>&#160;<em>chiloensis</em>. Includes <em>M.</em>&#160;<em>nicholsoni</em> (LaVal, 1973) (Simmons 2005)."
14172,Myotis leibii,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Myotis,leibii,,,,,"(Audubon &amp; Bachman, 1842)","Formerly, <i>M. ciliolabrum</i> was included as a subspecies of <i>M. leibii</i> (or <i>M. subulatus</i>). Based chiefly on cranial measurements, van Zyll de Jong (1985) recognized western populations of what had been known as <i>M. subulatus</i> as a species (<i>M. ciliolabrum</i>) distinct from eastern populations, for which the appropriate name is <i>M. leibii</i>. Electrophoretic data support the conclusion that the two taxa are specifically distinct (Herd 1987). Wilson and Ruff (1999) regarded <i>M. ciliolabrum</i> and <i>M. leibii </i>as separate species. Koopman (1993) did not recognize <i>M. ciliolabrum</i> as a species distinct from <i>M. leibii</i>, but Simmons (2005) did. Monotypic (Best and Jennings 1997).<br><br>In a phylogenetic study based on mtDNA data,  <i>M. leibii</i> was included within clades containing both <i>M. californicus</i> and <i>M. ciliolabrum</i> (Rodriguez and Ammerman 2004). Further data from <i>M. leibii</i> are necessary to validate its phylogenetic relationship <i>to M. ciliolabrum</i> and <i>M. californicus</i> (Rodriguez and Ammerman 2004). Comparisons among outgroups (<i>M. yumanensis</i>, <i>M. lucifugus</i>, and <i>M. evotis</i>) found sufficient support for specific status of <i>M. leibii</i>, but sequence divergence between <i>M. evotis</i> and the <i>leibii</i> group was small (2.9%) and within the intraspecific range. Further sampling of <i>M. evotis</i> is necessary to establish the level of divergence between <i>M. evotis</i>, as well as other long-eared <i>Myotis</i>, and the <i>leibii</i> group (Rodriguez and Ammerman 2004)."
14159,Myotis findleyi,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Myotis,findleyi,,,,,"Bogan, 1978",
40036,Tadarida latouchei,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Tadarida,latouchei,,,,,"Thomas, 1920","<span lang=""EN-US"">The taxonomic status is still unclear for this species and requires an extensive study with reference to materials from its whole geographic distribution range.&#160;Wang (2003) considered <em>insignis</em>, <em>coecata</em>, and <em>latouchei</em> to be subspecies of <em>teniotis</em>, but Simmons (2005) recognized <em>latouchei</em> as a full species. Smith <em>et al.</em> (2008) consider <em>insignis</em> and <em>latouchei</em> as valid species, but leave <em>Tadira coecata</em> as a synonym of <em>T. insignis</em> due to the difficulty in determining its status (Kock 1999). If it were to be elevated to species status in the future, records from Yunnan and Sichuan may need to be re-examined. The <em>teniotis</em> species group of which this species is part, is in need of taxonomic revision, in particular the geographic limits of each species needs to be clarified."
14189,Myotis peninsularis,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Myotis,peninsularis,,,,,"Miller, 1898",
29485,Murina ryukyuana,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Murina,ryukyuana,,,,,"Maeda &amp; Matsumura, 1998",
14191,Myotis planiceps,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Myotis,planiceps,,,,,"Baker, 1955",
44784,Rhinolophus ruwenzorii,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,ruwenzorii,,,,,"Hill, 1942","This taxon was initially included within <em>Rhinolophus maclaudi</em> by Koopman  (1993), but has more recently been recognized as a valid species (see  Fahr <em>et al.</em> 2002, Csorba <em>et al.</em> 2003 and Simmons 2005)."
44786,Rhinolophus ziama,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,ziama,,,,,"Fahr, Vierhaus, Hutterer &amp; Kock, 2002",A split from the <em>Rhinolophus maclaudi</em> complex. Other similar species include<em> R. ruwenzorii </em>and <em>R. hilli</em>.
14260,Mystacina robusta,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MYSTACINIDAE,Mystacina,robusta,,,,,"Dwyer, 1962",
18655,Mirimiri acrodonta,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Mirimiri,acrodonta,,,,,"(Hill &amp; Beckon, 1978)","This species has recently been placed in its own genus, <em>Mirimiri</em> (Helgen 2005). It was previously considered to belong to <em>Pteralopex</em>."
